time,logger,level,message,exception
2012-06-08 09:40:59.3802,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 09:41:02.1044,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-06-08 09:41:02.1044,Raven.Database.Server.HttpServer,Debug,Request #  21: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2012-06-08 09:41:02.1044,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime for: SendTime:{* TO 20120608094102103} AND ( *:* -MessageSent:true),
2012-06-08 09:41:02.1044,Raven.Database.Server.HttpServer,Debug,Request #  22: GET     -     3 ms - <default>  - 200 - /indexes/dynamic/SMSMessages?query=SendTime%253A%257B*%2520TO%252020120608094102103%257D%2520AND%2520(%2520*%253A*%2520-MessageSent%253Atrue)&start=0&pageSize=128&aggregation=None,
2012-06-08 09:41:02.1044,Raven.Database.Server.HttpServer,Debug,"	Query: SendTime:{* TO 20120608094102103} AND ( *:* -MessageSent:true)
	Time: 2 ms
	Index: Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime
	Results: 0 returned out of 0 total.
",
2012-06-08 09:41:04.4466,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 09:41:09.5661,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 09:41:12.1383,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-06-08 09:41:12.1383,Raven.Database.Server.HttpServer,Debug,Request #  23: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2012-06-08 09:41:12.1383,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime for: SendTime:{* TO 20120608094112137} AND ( *:* -MessageSent:true),
2012-06-08 09:41:12.1433,Raven.Database.Server.HttpServer,Debug,Request #  24: GET     -     4 ms - <default>  - 200 - /indexes/dynamic/SMSMessages?query=SendTime%253A%257B*%2520TO%252020120608094112137%257D%2520AND%2520(%2520*%253A*%2520-MessageSent%253Atrue)&start=0&pageSize=128&aggregation=None,
2012-06-08 09:41:12.1433,Raven.Database.Server.HttpServer,Debug,"	Query: SendTime:{* TO 20120608094112137} AND ( *:* -MessageSent:true)
	Time: 3 ms
	Index: Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime
	Results: 0 returned out of 0 total.
",
2012-06-08 09:41:14.6886,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 09:41:19.7621,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 09:41:22.1723,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-06-08 09:41:22.1723,Raven.Database.Server.HttpServer,Debug,Request #  25: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2012-06-08 09:41:22.1953,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime for: SendTime:{* TO 20120608094122171} AND ( *:* -MessageSent:true),
2012-06-08 09:41:22.1953,Raven.Database.Server.HttpServer,Debug,Request #  26: GET     -    24 ms - <default>  - 200 - /indexes/dynamic/SMSMessages?query=SendTime%253A%257B*%2520TO%252020120608094122171%257D%2520AND%2520(%2520*%253A*%2520-MessageSent%253Atrue)&start=0&pageSize=128&aggregation=None,
2012-06-08 09:41:22.1953,Raven.Database.Server.HttpServer,Debug,"	Query: SendTime:{* TO 20120608094122171} AND ( *:* -MessageSent:true)
	Time: 23 ms
	Index: Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime
	Results: 0 returned out of 0 total.
",
2012-06-08 09:41:25.1084,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 09:41:30.2839,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 09:41:32.2043,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-06-08 09:41:32.2043,Raven.Database.Server.HttpServer,Debug,Request #  27: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2012-06-08 09:41:32.2043,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime for: SendTime:{* TO 20120608094132203} AND ( *:* -MessageSent:true),
2012-06-08 09:41:32.2043,Raven.Database.Server.HttpServer,Debug,Request #  28: GET     -     3 ms - <default>  - 200 - /indexes/dynamic/SMSMessages?query=SendTime%253A%257B*%2520TO%252020120608094132203%257D%2520AND%2520(%2520*%253A*%2520-MessageSent%253Atrue)&start=0&pageSize=128&aggregation=None,
2012-06-08 09:41:32.2043,Raven.Database.Server.HttpServer,Debug,"	Query: SendTime:{* TO 20120608094132203} AND ( *:* -MessageSent:true)
	Time: 2 ms
	Index: Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime
	Results: 0 returned out of 0 total.
",
2012-06-08 09:41:35.3504,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 09:41:40.8557,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 09:41:42.2533,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-06-08 09:41:42.2533,Raven.Database.Server.HttpServer,Debug,Request #  29: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2012-06-08 09:41:42.2563,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime for: SendTime:{* TO 20120608094142252} AND ( *:* -MessageSent:true),
2012-06-08 09:41:42.2563,Raven.Database.Server.HttpServer,Debug,Request #  30: GET     -     6 ms - <default>  - 200 - /indexes/dynamic/SMSMessages?query=SendTime%253A%257B*%2520TO%252020120608094142252%257D%2520AND%2520(%2520*%253A*%2520-MessageSent%253Atrue)&start=0&pageSize=128&aggregation=None,
2012-06-08 09:41:42.2563,Raven.Database.Server.HttpServer,Debug,"	Query: SendTime:{* TO 20120608094142252} AND ( *:* -MessageSent:true)
	Time: 5 ms
	Index: Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime
	Results: 0 returned out of 0 total.
",
2012-06-08 09:41:45.9512,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 09:41:51.0197,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 09:41:52.3113,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-06-08 09:41:52.3113,Raven.Database.Server.HttpServer,Debug,Request #  31: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2012-06-08 09:41:52.3433,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime for: SendTime:{* TO 20120608094152310} AND ( *:* -MessageSent:true),
2012-06-08 09:41:52.3433,Raven.Database.Server.HttpServer,Debug,Request #  32: GET     -    32 ms - <default>  - 200 - /indexes/dynamic/SMSMessages?query=SendTime%253A%257B*%2520TO%252020120608094152310%257D%2520AND%2520(%2520*%253A*%2520-MessageSent%253Atrue)&start=0&pageSize=128&aggregation=None,
2012-06-08 09:41:52.3463,Raven.Database.Server.HttpServer,Debug,"	Query: SendTime:{* TO 20120608094152310} AND ( *:* -MessageSent:true)
	Time: 31 ms
	Index: Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime
	Results: 0 returned out of 0 total.
",
2012-06-08 09:41:56.3611,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 09:42:01.4795,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 09:42:02.4962,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-06-08 09:42:02.4962,Raven.Database.Server.HttpServer,Debug,Request #  33: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2012-06-08 09:42:02.5022,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime for: SendTime:{* TO 20120608094202495} AND ( *:* -MessageSent:true),
2012-06-08 09:42:02.5022,Raven.Database.Server.HttpServer,Debug,Request #  34: GET     -     8 ms - <default>  - 200 - /indexes/dynamic/SMSMessages?query=SendTime%253A%257B*%2520TO%252020120608094202495%257D%2520AND%2520(%2520*%253A*%2520-MessageSent%253Atrue)&start=0&pageSize=128&aggregation=None,
2012-06-08 09:42:02.5022,Raven.Database.Server.HttpServer,Debug,"	Query: SendTime:{* TO 20120608094202495} AND ( *:* -MessageSent:true)
	Time: 7 ms
	Index: Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime
	Results: 0 returned out of 0 total.
",
2012-06-08 09:42:06.6170,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 09:42:11.7375,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 09:42:12.5292,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-06-08 09:42:12.5292,Raven.Database.Server.HttpServer,Debug,Request #  35: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2012-06-08 09:42:12.5292,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime for: SendTime:{* TO 20120608094212528} AND ( *:* -MessageSent:true),
2012-06-08 09:42:12.5292,Raven.Database.Server.HttpServer,Debug,Request #  36: GET     -     3 ms - <default>  - 200 - /indexes/dynamic/SMSMessages?query=SendTime%253A%257B*%2520TO%252020120608094212528%257D%2520AND%2520(%2520*%253A*%2520-MessageSent%253Atrue)&start=0&pageSize=128&aggregation=None,
2012-06-08 09:42:12.5292,Raven.Database.Server.HttpServer,Debug,"	Query: SendTime:{* TO 20120608094212528} AND ( *:* -MessageSent:true)
	Time: 2 ms
	Index: Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime
	Results: 0 returned out of 0 total.
",
2012-06-08 09:42:16.7899,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 09:42:21.8563,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 09:42:22.5632,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-06-08 09:42:22.5632,Raven.Database.Server.HttpServer,Debug,Request #  37: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2012-06-08 09:42:22.5922,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime for: SendTime:{* TO 20120608094222562} AND ( *:* -MessageSent:true),
2012-06-08 09:42:22.5922,Raven.Database.Server.HttpServer,Debug,Request #  38: GET     -    31 ms - <default>  - 200 - /indexes/dynamic/SMSMessages?query=SendTime%253A%257B*%2520TO%252020120608094222562%257D%2520AND%2520(%2520*%253A*%2520-MessageSent%253Atrue)&start=0&pageSize=128&aggregation=None,
2012-06-08 09:42:22.5922,Raven.Database.Server.HttpServer,Debug,"	Query: SendTime:{* TO 20120608094222562} AND ( *:* -MessageSent:true)
	Time: 31 ms
	Index: Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime
	Results: 0 returned out of 0 total.
",
2012-06-08 09:42:26.9388,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 09:42:31.9933,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 09:42:32.5962,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-06-08 09:42:32.5962,Raven.Database.Server.HttpServer,Debug,Request #  39: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2012-06-08 09:42:32.5992,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime for: SendTime:{* TO 20120608094232595} AND ( *:* -MessageSent:true),
2012-06-08 09:42:32.5992,Raven.Database.Server.HttpServer,Debug,Request #  40: GET     -     4 ms - <default>  - 200 - /indexes/dynamic/SMSMessages?query=SendTime%253A%257B*%2520TO%252020120608094232595%257D%2520AND%2520(%2520*%253A*%2520-MessageSent%253Atrue)&start=0&pageSize=128&aggregation=None,
2012-06-08 09:42:32.5992,Raven.Database.Server.HttpServer,Debug,"	Query: SendTime:{* TO 20120608094232595} AND ( *:* -MessageSent:true)
	Time: 4 ms
	Index: Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime
	Results: 0 returned out of 0 total.
",
2012-06-08 09:42:37.0678,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 09:42:42.1503,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 09:42:42.6302,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-06-08 09:42:42.6302,Raven.Database.Server.HttpServer,Debug,Request #  41: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2012-06-08 09:42:42.6302,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime for: SendTime:{* TO 20120608094242629} AND ( *:* -MessageSent:true),
2012-06-08 09:42:42.6302,Raven.Database.Server.HttpServer,Debug,Request #  42: GET     -     3 ms - <default>  - 200 - /indexes/dynamic/SMSMessages?query=SendTime%253A%257B*%2520TO%252020120608094242629%257D%2520AND%2520(%2520*%253A*%2520-MessageSent%253Atrue)&start=0&pageSize=128&aggregation=None,
2012-06-08 09:42:42.6302,Raven.Database.Server.HttpServer,Debug,"	Query: SendTime:{* TO 20120608094242629} AND ( *:* -MessageSent:true)
	Time: 2 ms
	Index: Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime
	Results: 0 returned out of 0 total.
",
2012-06-08 09:42:47.2168,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 09:42:52.2713,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 09:42:52.6622,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-06-08 09:42:52.6622,Raven.Database.Server.HttpServer,Debug,Request #  43: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2012-06-08 09:42:52.6622,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime for: SendTime:{* TO 20120608094252661} AND ( *:* -MessageSent:true),
2012-06-08 09:42:52.6622,Raven.Database.Server.HttpServer,Debug,Request #  44: GET     -     2 ms - <default>  - 200 - /indexes/dynamic/SMSMessages?query=SendTime%253A%257B*%2520TO%252020120608094252661%257D%2520AND%2520(%2520*%253A*%2520-MessageSent%253Atrue)&start=0&pageSize=128&aggregation=None,
2012-06-08 09:42:52.6622,Raven.Database.Server.HttpServer,Debug,"	Query: SendTime:{* TO 20120608094252661} AND ( *:* -MessageSent:true)
	Time: 2 ms
	Index: Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime
	Results: 0 returned out of 0 total.
",
2012-06-08 09:42:57.3558,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 09:43:02.4113,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 09:43:02.6952,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-06-08 09:43:02.6952,Raven.Database.Server.HttpServer,Debug,Request #  45: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2012-06-08 09:43:02.6952,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime for: SendTime:{* TO 20120608094302694} AND ( *:* -MessageSent:true),
